Actual,Predicted
193.99999986289023,203.1686773119573
189.0000000979655,194.94208726453027
186.0000006102164,184.78586084571808
181.00000022661544,185.6222406048334
195.9999999853968,184.90805435424124
174.00000018451507,168.75812955884737
172.00000052601567,174.52957962926527
170.0000008675163,160.20092139883377
168.0000012090169,168.27097893123124
165.9999990758125,164.42002614665307
165.0000004839153,169.74300522852198
163.99999941731312,162.0315472980861
161.99999975881371,156.1879422541378
163.0000008254159,164.35709192393293
161.99999975881371,159.14300728594569
163.0000008254159,163.12711404746852
163.0000008254159,163.21572085980367
163.99999941731312,164.66494275056826
163.99999941731312,163.6657608113193
163.99999941731312,161.38783198427546
163.99999941731312,164.71592414816402
163.99999941731312,163.39412234287138
165.9999990758125,161.230772357082
184.99999954361422,171.85120146409452
167.0000001424147,168.64758448673425
167.0000001424147,172.88627652458655
167.0000001424147,158.84085817961812
165.9999990758125,169.192774370591
165.9999990758125,160.80724144546957
165.9999990758125,166.61639859589167
167.0000001424147,171.85907102597764
167.0000001424147,164.6744876877328
168.0000012090169,169.55448220202595
167.0000001424147,170.5480589344619
168.0000012090169,166.51214422387505
168.0000012090169,173.4643280160679
167.0000001424147,171.1106806403013
167.0000001424147,169.560995625572
167.0000001424147,179.64333354000502
167.0000001424147,176.85481739169273
165.9999990758125,177.28475778924147
167.0000001424147,174.86947541087696
181.00000022661544,179.7548350855986
165.9999990758125,168.10078356992594
165.9999990758125,178.02971080968018
165.0000004839153,164.00179852784424
165.0000004839153,169.49235720783906
163.99999941731312,171.73358368510654
163.0000008254159,177.554725831818
161.00000116691652,166.82941130301523
160.0000001003143,172.30958859555727
158.99999903371213,166.28810423129514
158.00000044181493,170.52209185495255
156.00000078331553,163.9384955740799
154.99999971671335,165.59893353614189
151.99999899161176,163.70637072028228
150.00000180781734,163.37070420950656
148.99999826651018,164.1635254486577
150.00000180781734,166.62998720101757
147.00000108271576,159.9048996620731
145.9999975414086,158.25190066322514
158.99999903371213,165.34652847491276
143.00000176571697,150.22992664887465
141.9999982244098,157.12967886634485
141.9999982244098,151.9092961041461
141.9999982244098,152.2720581599088
143.00000176571697,151.51031426608105
143.00000176571697,159.18435960640707
143.00000176571697,167.11875381099523
143.00000176571697,154.21779496198945
143.00000176571697,159.40836742782207
144.00000035761417,161.22540224724352
144.00000035761417,149.68901552995374
143.00000176571697,163.31083119686485
145.9999975414086,165.47243156622298
141.9999982244098,157.86438660810552
141.9999982244098,163.5024228575543
154.99999971671335,156.19038478796756
140.99999963251258,154.7890756606053
140.0000010406154,157.21085661428592
140.0000010406154,147.54524293537742
140.0000010406154,148.40064946384445
140.0000010406154,149.26539552896148
139.0000024487182,145.07555664240948
139.0000024487182,145.5383908187477
140.0000010406154,152.52183508443358
139.0000024487182,148.89351171058834
140.0000010406154,149.38831412604807
140.0000010406154,148.7145608430118
140.99999963251258,154.3828280886758
141.9999982244098,151.55641307072227
141.9999982244098,145.71615877733677
141.9999982244098,156.32470435096477
143.00000176571697,148.8198991358161
141.9999982244098,155.83140160673182
143.00000176571697,158.07459547447007
154.99999971671335,159.11488473838594
141.9999982244098,146.71057443476596
143.00000176571697,148.86901708055083
143.00000176571697,157.2283651521234
144.00000035761417,141.2965831273071
144.00000035761417,150.54891117328114
144.00000035761417,145.59153758321384
143.00000176571697,144.7465347145445
144.00000035761417,146.62028729773942
144.00000035761417,151.65574277979943
144.00000035761417,158.99806876381626
144.9999989495114,153.1171550673679
144.9999989495114,151.8991250666179
144.9999989495114,153.71850343166932
145.9999975414086,148.709794561192
145.9999975414086,162.3549120503332
148.99999826651018,157.77552737586092
147.00000108271576,157.83749151422316
147.99999967461298,173.99059878024022
161.00000116691652,158.2974327604226
147.99999967461298,169.36835468996478
148.99999826651018,160.08525368738162
150.00000180781734,153.49928911382906
151.00000039971457,154.15441281766527
151.00000039971457,159.28248165944683
151.99999899161176,164.2598954105612
152.99999758350896,172.84479551946544
154.00000112481615,169.12041894595603
154.99999971671335,169.67586153260584
154.99999971671335,168.49293769691062
156.00000078331553,163.6274053586065
156.00000078331553,167.08233605229327
156.99999937521272,172.8209641103665
158.00000044181493,162.8830883373514
158.00000044181493,169.56119360197155
161.00000116691652,167.58046694597087
158.00000044181493,170.47668596770984
158.00000044181493,174.1287788830291
170.9999994594135,172.6998124526461
158.99999903371213,156.0003447673098
160.0000001003143,172.74612160721188
160.0000001003143,159.01681712885608
160.0000001003143,165.4207597259337
160.0000001003143,156.4442870457185
160.0000001003143,165.58214513745787
161.00000116691652,164.7622728980097
160.0000001003143,167.95382568852082
160.0000001003143,164.02293498320395
161.00000116691652,163.65531508153668
160.0000001003143,163.49547883533918
161.00000116691652,172.75551558737175
161.00000116691652,168.8920927643253
161.99999975881371,156.4932886793185
161.99999975881371,170.53001091093557
167.0000001424147,163.95004254758516
161.99999975881371,168.65931211370412
163.0000008254159,166.0161440511979
175.99999984301445,171.89734481342563
163.0000008254159,152.9997946576994
163.99999941731312,150.20502121780805
165.0000004839153,155.1504667298009
165.9999990758125,144.90986524419452
165.9999990758125,159.94259931796233
165.9999990758125,166.4820344882046
167.0000001424147,172.11014964532964
168.0000012090169,180.26826955496338
168.0000012090169,196.676395170684
168.99999980091408,209.94376626531962
168.0000012090169,215.70092491439317
284.00000119962164,229.02294491942666
170.9999994594135,213.71880747418544
170.0000008675163,199.229714737624
170.0000008675163,183.19393509143427
179.00000056811604,178.2145143545692
170.9999994594135,166.0704638258315
170.9999994594135,176.65613941325097
183.99999971436452,183.07731214385416
174.99999877641227,168.90886384007436
172.99999911791286,164.8500061394817
174.00000018451507,140.00007528176525
174.00000018451507,168.32052499993006
174.00000018451507,180.94664806163476
174.00000018451507,180.12080064697687
174.99999877641227,178.0704419791879
174.99999877641227,197.37296523377137
174.99999877641227,214.5423707361332
174.99999877641227,231.1834267221272
175.99999984301445,236.21429905053702
283.0000026077244,239.49295650745148
176.99999967226415,211.35116687902632
177.99999950151386,188.17693301436918
177.99999950151386,196.15891332130036
186.0000006102164,174.44175234900348
180.00000039736574,179.99057177133594
186.99999982078987,178.90279786798183
198.9999999371531,198.95477934344686
181.00000022661544,175.69582395329624
182.00000005586514,162.61931943078662
182.00000005586514,183.0440657196029
182.99999988511482,202.34365521141515
182.99999988511482,183.7316253818046
183.99999971436452,202.84853895634706
182.99999988511482,183.4643126976874
182.99999988511482,174.02265115933153
182.99999988511482,175.40317029003336
182.99999988511482,176.05764314645594
182.00000005586514,197.8275400821898
182.00000005586514,178.23175314956225
182.00000005586514,182.89442154592606
181.00000022661544,169.44794615200422
181.00000022661544,207.72678571023766
193.99999986289023,188.92352676421936
180.00000039736574,183.24782797945628
180.00000039736574,189.6182111021008
189.0000000979655,195.3983548111651
180.00000039736574,171.61105856611408
180.00000039736574,175.6816042983967
181.00000022661544,195.75220669159435
182.99999988511482,186.45984905497855
182.99999988511482,167.1658919917342
182.99999988511482,198.5473488625299
193.99999986289023,184.49747481121852
183.99999971436452,190.77836022772982
202.00000004357844,196.1821919431711
186.0000006102164,182.9212300251336
184.99999954361422,196.39009948855966
184.99999954361422,204.81089030908586
186.0000006102164,194.22989686351636
183.99999971436452,192.99161294907537
182.99999988511482,205.61964864840286
186.0000006102164,192.5276026691884
182.00000005586514,187.39492252398736
182.00000005586514,201.0521168828408
195.00000000147804,182.04869853810328
182.99999988511482,164.8852880085911
182.99999988511482,172.69979265500615
182.99999988511482,191.97539823402417
182.99999988511482,176.6194383008271
183.99999971436452,179.38163719887328
182.99999988511482,183.62714333692847
182.99999988511482,183.6592390233572
182.99999988511482,199.03113822208698
182.99999988511482,198.92541789669914
182.99999988511482,191.16158438174116
182.99999988511482,192.02544264644132
182.99999988511482,231.1658266202049
184.99999954361422,197.65699284876808
182.99999988511482,193.1027070963592
183.99999971436452,194.926460121165
193.00000003364053,198.89130841908099
186.0000006102164,186.88382850687128
188.0000002687158,192.88377242018333
198.00000003056886,186.8192653095884
189.0000000979655,185.1563526425317
189.0000000979655,180.63529800213692
189.99999992721519,194.01672330056815
191.99999989505272,190.0985228824641
191.99999989505272,200.9494590048839
193.00000003364053,195.86477669106938
195.00000000147804,196.32244956080305
195.00000000147804,202.20355040681665
193.99999986289023,190.4033650865021
195.9999999853968,198.33645388420555
193.99999986289023,191.68325095727081
193.00000003364053,223.45512100008744
193.99999986289023,215.3437556919185
191.99999989505272,207.49951993969717
191.99999989505272,222.8023507407012
195.9999999853968,234.01433332964612
191.99999989505272,226.91034865837355
284.00000119962164,247.93566006736043
203.00000018216625,243.07450795689692
196.999999998316,215.70710301541243
196.999999998316,226.74096500030652
195.9999999853968,203.45159053636107
198.00000003056886,209.50170847476437
195.9999999853968,189.81863436624008
195.9999999853968,198.86992681325773
196.999999998316,196.6535326085905
195.9999999853968,203.98050057341024
196.999999998316,184.82179603694607
198.00000003056886,209.96487426157188
196.999999998316,217.49936356313196
196.999999998316,222.35910880380598
200.0000000757409,211.93745171402503
195.9999999853968,199.57858565557515
196.999999998316,213.68638017728742
198.00000003056886,181.81966211613906
196.999999998316,215.28110234821526
195.9999999853968,208.48416298710225
196.999999998316,201.04498571106046
198.9999999371531,204.0571978679584
198.9999999371531,217.98635209757094
198.00000003056886,204.5558286520449
195.9999999853968,182.65034015494658
191.99999989505272,191.93933466747458
193.00000003364053,184.60765610169744
191.99999989505272,198.4636982656229
191.99999989505272,198.21490318030476
193.00000003364053,201.38166468551714
193.00000003364053,204.65014646483155
193.00000003364053,182.466507931768
193.00000003364053,237.41454582119513
193.99999986289023,186.64442368965555
195.00000000147804,169.53231626938845
195.00000000147804,185.70035590534349
196.999999998316,163.92471889137443
195.9999999853968,208.89967090512192
195.9999999853968,206.68552883666888
206.0000002885916,222.93605905156468
196.999999998316,208.78732795983015
198.00000003056886,201.3655051712399
198.00000003056886,208.00684065037257
198.9999999371531,208.12688611496034
200.0000000757409,186.1660062959657
200.9999999049906,192.57273572020546
200.9999999049906,206.66790522504914
200.9999999049906,202.14510344292813
202.00000004357844,202.572061202282
202.00000004357844,180.0397763307455
203.00000018216625,216.61949333843984
203.00000018216625,216.56843522498926
203.00000018216625,199.39825885202157
203.00000018216625,178.09941458791332
203.00000018216625,196.87617578486996
206.0000002885916,185.17590899875228
203.00000018216625,195.7375304536233
203.00000018216625,220.35870329368746
211.99999988276602,218.9201795526149
203.00000018216625,217.9193123392646
202.00000004357844,188.95050476071907
202.00000004357844,199.02792481765138
203.00000018216625,198.58720058375013
203.00000018216625,174.5676034715088
202.00000004357844,183.4787761110289
202.00000004357844,178.15793269957044
202.00000004357844,200.90695656527623
202.00000004357844,213.8947589993084
219.0000011622189,200.57641671523513
208.00000056576724,234.34662929221906
206.0000002885916,216.6011322647317
204.99999984066565,199.02119733212328
216.0000004371173,213.18528829908368
211.00000005351632,183.0825758413779
213.9999995412654,215.49997391941375
211.00000005351632,220.04076804419873
210.0000002242666,225.583835014771
211.99999988276602,203.9235774091222
207.0000001178413,213.08691630083945
206.0000002885916,201.9010888689835
204.99999984066565,205.0193347107892
204.99999984066565,214.3107173136371
207.0000001178413,199.4613301115308
208.00000056576724,198.3980663051204
210.0000002242666,184.91924002081728
210.0000002242666,213.04281705783396
210.0000002242666,213.03599429616358
211.00000005351632,220.47368551185608
210.0000002242666,223.2618861352815
209.0000003950169,217.2401864716848
211.99999988276602,207.71762930175728
210.0000002242666,213.51593858283516
210.0000002242666,205.53182631755104
218.00000009561668,222.62894073760776
211.99999988276602,222.5699487199442
210.0000002242666,220.75180028327512
219.0000011622189,222.8964786198795
211.00000005351632,198.05932590140316
210.0000002242666,221.52995642062768
210.0000002242666,195.8868182697809
210.0000002242666,206.66748699990504
209.0000003950169,209.58182704896768
208.00000056576724,219.75281384572077
210.0000002242666,207.43872386209244
209.0000003950169,216.1726172972599
209.0000003950169,211.6666063885279
211.00000005351632,197.29793712774216
211.00000005351632,208.53584225150652
210.0000002242666,202.50285545842902
211.99999988276602,203.8903266541372
210.0000002242666,217.28958282073148
210.0000002242666,215.1490558017557
216.0000004371173,221.608674311804
210.0000002242666,222.19696613255343
209.0000003950169,218.027395079908
219.9999997541161,203.98857182375042
209.0000003950169,205.3569760361507
207.0000001178413,209.66194438581852
207.0000001178413,197.1454594168464
211.00000005351632,214.56371382935998
210.0000002242666,205.52872303748768
209.0000003950169,209.98177525933318
209.0000003950169,208.5190043587226
204.00000001141595,206.45335263274265
204.00000001141595,197.79961551102966
204.00000001141595,204.5987431300342
203.00000018216625,206.0540162931871
203.00000018216625,203.33977408455692
204.99999984066565,210.2539754858149
204.99999984066565,217.24545264391352
206.0000002885916,210.23075780355464
210.0000002242666,204.3426767427654
209.0000003950169,206.94020320237817
209.0000003950169,236.2394470026931
211.00000005351632,202.72565376777786
209.0000003950169,191.2326900803538
210.0000002242666,205.21838080159895
211.00000005351632,188.2306848442065
211.00000005351632,220.80426897857268
211.00000005351632,205.6401868438301
211.99999988276602,221.73065252099263
213.9999995412654,216.51228664336458
213.9999995412654,208.80698206689803
213.9999995412654,214.08229833056905
213.9999995412654,218.2627321007887
212.99999971201572,201.2124056907142
212.99999971201572,211.3383503818588
215.0000006078676,214.0150222379357
212.99999971201572,223.33418959111157
211.99999988276602,215.8551015102678
219.9999997541161,214.32543809629806
211.00000005351632,218.01905284937087
210.0000002242666,213.72645183791406
221.00000082071827,211.13449037115814
211.99999988276602,216.47057549067895
211.99999988276602,194.48397235061694
211.99999988276602,210.27324106419863
211.99999988276602,221.43757815788064
211.99999988276602,213.8526259094212
213.9999995412654,218.0683539222752
216.0000004371173,228.03527035840307
219.0000011622189,209.56777691136028
219.9999997541161,218.64108974742797
219.9999997541161,211.1932943112421
219.0000011622189,215.923372434309
218.00000009561668,215.12394125811701
218.00000009561668,200.2162280433288
217.00000026636698,224.41731104907564
217.00000026636698,222.2825983494849
215.0000006078676,224.18701747697412
212.99999971201572,215.68375912319743
212.99999971201572,216.6856830355805
213.9999995412654,226.79947445049615
216.0000004371173,216.25636750104294
218.00000009561668,213.27645024432582
217.00000026636698,216.12543085977353
219.0000011622189,220.1375760288863
218.00000009561668,218.1568914428705
215.0000006078676,220.953466467998
216.0000004371173,222.989104353126
216.0000004371173,215.78353799123113
217.00000026636698,226.6356316569122
219.0000011622189,227.1088595942282
226.00000120431926,233.153366139056
230.00000052131804,237.13592373525216
