Actual,Predicted
193.99999986289023,194.48900095116616
189.0000000979655,184.45379131865212
186.0000006102164,176.93314675418492
181.00000022661544,175.8449966956716
195.9999999853968,177.88507172685513
174.00000018451507,159.18960103158585
172.00000052601567,164.48993903745827
170.0000008675163,154.67902552949113
168.0000012090169,157.79965822426422
165.9999990758125,152.2237964631022
165.0000004839153,161.2664848248605
163.99999941731312,141.39843208606882
161.99999975881371,150.27124432346614
163.0000008254159,150.41729151343318
161.99999975881371,137.17828796215178
163.0000008254159,142.09345793323953
163.0000008254159,146.75116454608897
163.99999941731312,144.43735002191704
163.99999941731312,155.64979785540095
163.99999941731312,148.41189452334035
163.99999941731312,153.17449398209504
163.99999941731312,154.32284123960437
165.9999990758125,148.61004415226574
184.99999954361422,156.49564954788346
167.0000001424147,156.76954989669653
167.0000001424147,159.45258298196234
167.0000001424147,150.74770422550517
165.9999990758125,157.34394624890072
165.9999990758125,154.07435116167682
165.9999990758125,163.7031041096893
167.0000001424147,160.7333888243128
167.0000001424147,161.31060386550595
168.0000012090169,164.2955534348298
167.0000001424147,154.2919816683205
168.0000012090169,155.67228055027778
168.0000012090169,160.77730246444372
167.0000001424147,159.49218073658247
167.0000001424147,154.14330139223907
167.0000001424147,163.1081281107492
167.0000001424147,163.32896088565602
165.9999990758125,164.5147034103402
167.0000001424147,156.2950920309982
181.00000022661544,155.72958729383998
165.9999990758125,152.03504081433667
165.9999990758125,156.0024928112452
165.0000004839153,148.73753105477257
165.0000004839153,151.79778094767505
163.99999941731312,153.58459219499628
163.0000008254159,157.01428832185212
161.00000116691652,148.30545251210845
160.0000001003143,152.17267400732175
158.99999903371213,146.76362716044227
158.00000044181493,148.84804148101577
156.00000078331553,145.81879469228687
154.99999971671335,143.9400184579527
151.99999899161176,146.0154792958554
150.00000180781734,149.41937662314152
148.99999826651018,142.12166462076908
150.00000180781734,150.5886846319559
147.00000108271576,141.9163185497191
145.9999975414086,142.89054061439154
158.99999903371213,143.9622017135252
143.00000176571697,129.68360923984142
141.9999982244098,135.29344375117063
141.9999982244098,132.1187338028534
141.9999982244098,131.2903856987984
143.00000176571697,134.74782079393978
143.00000176571697,138.29063816080821
143.00000176571697,145.65342005631123
143.00000176571697,135.18986744832256
143.00000176571697,138.8712039525642
144.00000035761417,137.8074965552835
144.00000035761417,133.06712984620117
143.00000176571697,144.10775891190326
145.9999975414086,146.58913571126618
141.9999982244098,147.33073550643707
141.9999982244098,150.5718912838619
154.99999971671335,143.20966867168772
140.99999963251258,151.71889725126408
140.0000010406154,143.39713252444602
140.0000010406154,141.4340975344524
140.0000010406154,147.24813975253406
140.0000010406154,136.09708934996857
139.0000024487182,139.75462414157118
139.0000024487182,136.12183145050557
140.0000010406154,143.80274657189685
139.0000024487182,150.02414008033563
140.0000010406154,144.14754721880803
140.0000010406154,145.9901432661197
140.99999963251258,148.0334923320112
141.9999982244098,147.52183222612757
141.9999982244098,142.78571211081618
141.9999982244098,146.9238692582589
143.00000176571697,149.60359366294676
141.9999982244098,155.03242825096385
143.00000176571697,155.5377234156011
154.99999971671335,163.51771158501157
141.9999982244098,151.05662164999322
143.00000176571697,149.18612082916133
143.00000176571697,159.19957409271447
144.00000035761417,147.38542153740988
144.00000035761417,154.76911469011807
144.00000035761417,150.8895988604911
143.00000176571697,143.90494693876786
144.00000035761417,150.4390392209266
144.00000035761417,153.09138348955312
144.00000035761417,161.03186051901824
144.9999989495114,152.4233566738746
144.9999989495114,149.67560757829247
144.9999989495114,151.6762778818454
145.9999975414086,148.41787341060754
145.9999975414086,162.61693876458173
148.99999826651018,155.7597687959553
147.00000108271576,157.2853848299062
147.99999967461298,162.73915949485985
161.00000116691652,162.56400977415515
147.99999967461298,163.23337293053083
148.99999826651018,156.68790690421648
150.00000180781734,150.11461529494176
151.00000039971457,149.5228984824797
151.00000039971457,153.35349929318147
151.99999899161176,158.4797937714818
152.99999758350896,157.14737300705696
154.00000112481615,162.53091306955608
154.99999971671335,162.42960359648316
154.99999971671335,157.1911134178382
156.00000078331553,152.24948885035715
156.00000078331553,156.73637400153763
156.99999937521272,159.95700210103146
158.00000044181493,162.17952970735902
158.00000044181493,159.4905845518609
161.00000116691652,159.55077680144691
158.00000044181493,168.06582341246585
158.00000044181493,164.88051677736132
170.9999994594135,168.18172869559749
158.99999903371213,153.59873265933598
160.0000001003143,167.7428595624279
160.0000001003143,154.78523986786354
160.0000001003143,161.73476830159706
160.0000001003143,154.96266136775336
160.0000001003143,165.16483810890708
161.00000116691652,159.94435388380356
160.0000001003143,168.78985775158438
160.0000001003143,161.94585073882473
161.00000116691652,164.14328731121105
160.0000001003143,166.01948737764573
161.00000116691652,164.0659899007017
161.00000116691652,169.0657898331981
161.99999975881371,161.0160125082322
161.99999975881371,172.52662269829722
167.0000001424147,171.98656535259946
