Actual,Predicted
166.0,149.08969
166.0,150.43344
167.0,150.46051
168.0,149.98886
168.0,150.90343
169.0,150.35332
168.00002,150.79077
284.0,151.14703
171.0,150.67642
170.0,150.86646
170.0,151.3675
179.0,150.72433
171.0,151.46489
171.0,151.38322
184.0,152.11212
174.99998,150.87804
173.0,151.7254
174.0,152.29343
174.0,151.10605
174.0,152.29485
174.0,152.69183
175.0,152.3335
175.0,153.09784
175.0,153.80371
175.0,153.95972
175.99998,154.17601
283.0,155.13205
177.0,155.66592
178.0,156.69334
178.0,157.54936
186.0,157.65283
180.0,158.0509
187.0,158.93399
199.0,159.4306
181.0,159.48056
181.99998,159.3436
182.0,160.22998
183.0,159.46207
183.0,160.21638
184.0,161.44038
183.0,161.01453
183.0,161.57527
183.0,162.52118
183.0,162.90675
182.0,163.01904
182.0,164.31421
182.0,164.11969
181.0,164.67993
181.0,166.55478
194.0,166.47852
180.0,167.13528
180.0,167.94286
189.0,168.70822
180.0,169.51015
180.0,170.2043
181.0,171.7273
183.0,170.69484
183.0,172.32219
183.0,172.72037
194.0,173.3379
184.0,173.49219
202.0,174.26047
186.0,174.95818
184.99998,175.1138
185.0,175.68747
186.0,175.77234
184.0,176.36201
183.0,177.93
186.0,177.03017
181.99998,177.94302
182.0,178.01294
195.0,178.49203
183.0,178.8654
183.0,179.03717
183.0,180.75276
183.0,179.30765
184.0,180.23303
183.0,182.12154
183.0,181.5695
183.0,182.79411
183.0,183.76825
183.0,183.75568
183.0,184.3533
183.0,185.37979
185.0,185.38089
182.99998,186.0495
184.0,187.32323
193.0,187.1007
186.0,188.47624
188.0,188.62094
198.0,189.84912
189.0,189.88373
189.0,191.49478
190.0,192.60258
192.0,191.60028
192.0,192.9252
193.0,194.72885
195.0,195.0032
195.0,196.05942
194.0,197.35687
196.0,197.9024
194.0,199.34818
192.99998,199.37637
194.0,200.68777
192.0,201.51324
192.0,203.2366
196.0,203.49564
192.0,203.4415
284.0,204.27602
203.0,204.66292
197.0,204.28372
197.0,205.03793
196.0,205.42458
198.0,203.80264
196.0,204.37984
196.0,205.15909
197.0,204.66737
196.0,204.84326
197.0,204.49698
198.0,204.30763
197.0,204.54607
196.99998,204.53108
200.0,204.14207
196.0,203.93875
197.0,204.16609
198.00002,203.47702
197.0,202.80415
196.0,202.48126
196.99998,202.59897
199.0,201.6556
199.0,201.8103
198.0,202.4357
196.0,200.5736
192.0,201.23843
193.0,201.81293
192.0,201.07138
192.0,200.49944
193.0,200.35083
193.0,200.60156
193.0,199.91531
193.0,200.95813
194.0,199.85226
195.0,200.01819
195.0,201.45207
197.0,200.56664
196.0,201.51265
196.0,201.10625
206.0,202.3136
197.0,201.9934
198.0,202.37085
198.0,203.69223
199.0,203.34352
199.99998,203.80208
201.0,204.96945
201.0,204.72751
201.0,205.30879
202.0,205.96512
202.0,206.20424
203.0,207.58731
203.0,208.07565
203.0,208.51924
203.0,208.82846
203.0,209.65747
206.0,209.71661
203.0,209.26572
203.0,209.76677
212.0,210.32587
203.0,209.8148
202.0,211.474
201.99998,212.83107
203.0,212.54927
203.0,214.1687
202.0,215.87752
202.0,214.73624
202.0,216.5738
202.0,217.49146
219.0,216.48795
208.0,215.59915
206.0,219.85558
205.0,217.93147
216.0,220.73325
211.0,222.22905
214.0,218.80135
211.0,220.4726
210.0,220.5445
211.99998,220.23468
207.0,220.3397
206.0,223.11327
205.0,223.8039
205.0,224.94202
207.0,226.37837
208.0,227.2299
210.0,226.5689
210.0,228.79605
210.0,232.05746
211.0,231.4214
210.0,232.27054
209.0,234.03772
212.0,230.37067
210.0,235.08107
210.0,236.1104
218.0,235.76865
212.0,234.67319
210.0,236.43181
219.0,234.92903
211.0,233.81706
210.0,236.18213
210.0,232.21829
210.0,232.86926
209.0,233.94179
208.0,232.63065
210.0,234.18822
209.0,233.80118
209.0,233.45749
211.0,233.72144
211.0,234.16145
210.0,232.9277
212.0,229.17838
210.0,229.0936
210.0,230.36331
216.0,230.99829
210.0,231.42133
209.0,230.99124
220.0,231.37111
209.0,228.25111
207.0,229.2285
207.0,229.08662
211.0,227.37033
210.0,229.56491
209.0,227.67326
209.0,227.4057
204.0,227.17201
204.0,225.4247
204.0,223.5799
203.0,221.075
203.0,224.13046
205.0,220.95224
205.0,219.35194
206.0,221.80072
210.0,220.44849
209.0,220.38986
209.0,221.69632
211.0,220.26532
209.0,216.90031
210.0,215.73601
211.0,217.72305
211.0,216.91891
211.0,218.39868
212.0,216.88914
214.0,215.87836
214.0,215.64622
214.0,215.17972
214.0,212.7264
213.0,213.91208
213.0,213.89345
215.0,209.11653
213.0,210.47606
212.0,211.2364
220.0,211.89825
211.0,208.74603
210.0,211.49956
221.0,210.10529
212.0,209.15509
212.0,206.60782
212.0,207.50044
212.0,205.95511
212.0,206.84662
214.0,205.64113
216.0,206.20244
219.0,203.84984
220.0,203.75061
220.0,204.89853
219.0,204.27112
218.0,203.33826
218.0,200.76437
217.0,201.61172
217.0,201.00851
215.0,199.47986
213.0,196.0058
213.0,199.71631
214.0,196.22566
216.0,199.02333
218.00002,197.89822
217.0,195.5782
219.0,196.01836
218.0,197.7096
215.0,197.27608
216.0,196.94492
216.0,194.77032
217.0,196.1177
219.0,196.8768
226.0,196.34648
230.00002,198.91316
231.0,197.50674
234.0,198.80115
236.0,199.87184
251.0,200.47536
245.0,203.3021
219.79999,201.77682
256.0,202.66006
255.0,200.47331
256.0,203.22021
255.0,205.42484
259.0,205.13303
249.0,207.18484
243.0,208.62045
231.0,207.78664
226.0,208.12566
225.0,207.73778
230.0,208.10184
232.0,209.9163
232.0,212.45609
232.0,210.65437
229.0,214.32785
228.0,213.28287
239.0,214.97498
235.0,218.23312
238.0,215.63046
249.0,220.13336
238.0,215.66501
237.0,217.67615
238.0,219.82802
238.0,220.48122
237.0,223.59259
261.0,223.33044
238.0,222.98714
238.0,224.0708
238.0,225.7682
240.0,226.94832
238.0,232.96538
238.0,233.22539
238.0,229.03304
237.0,230.39029
236.0,236.44781
240.0,233.0512
238.0,230.366
236.0,232.01709
242.0,230.9749
236.0,230.68317
236.00002,233.47818
236.0,235.55594
235.0,235.81052
234.0,240.4383
234.0,236.41486
235.0,238.51825
234.0,237.78046
234.0,239.33139
