Actual,Predicted
166.0,146.65433
166.0,147.96017
167.0,149.0274
168.0,149.451
168.0,150.48297
169.0,150.55434
168.00002,151.77155
284.0,152.36343
171.0,152.70976
170.0,153.25638
170.0,153.81088
179.0,154.20627
171.0,155.62312
171.0,155.74167
184.0,156.8135
174.99998,157.21616
173.0,159.19756
174.0,159.64331
174.0,159.07007
174.0,160.64732
174.0,161.21313
175.0,161.95316
175.0,163.42725
175.0,163.80869
175.0,164.6033
175.99998,165.6486
283.0,166.3899
177.0,166.88556
178.0,167.958
178.0,168.56187
186.0,168.78177
180.0,170.68224
187.0,170.42516
199.0,170.77902
181.0,171.44568
181.99998,171.40448
182.0,172.1742
183.0,170.83774
183.0,171.73427
184.0,172.12099
183.0,172.81667
183.0,173.76129
183.0,174.26776
183.0,174.78868
182.0,175.41022
182.0,176.53381
182.0,175.90363
181.0,177.05331
181.0,178.27701
194.0,178.2499
180.0,180.18665
180.0,180.3642
189.0,180.80823
180.0,182.20387
180.0,182.82954
181.0,184.87234
183.0,183.28476
183.0,185.44589
183.0,185.25896
194.0,186.50012
184.0,187.09644
202.0,187.42152
186.0,188.4783
184.99998,189.16951
185.0,190.44797
186.0,190.03366
184.0,191.54324
183.0,192.26733
186.0,191.95213
181.99998,194.71184
182.0,194.2456
195.0,195.47557
183.0,196.4667
183.0,196.84967
183.0,199.10312
183.0,197.2612
184.0,198.75902
183.0,199.99062
183.0,200.11037
183.0,201.88387
183.0,202.3024
183.0,201.72397
183.0,203.10796
183.0,203.27873
185.0,203.51028
182.99998,204.34973
184.0,204.84384
193.0,203.7643
186.0,205.58327
188.0,205.47363
198.0,206.24713
189.0,205.82205
189.0,206.93117
190.0,207.63115
192.0,206.7155
192.0,207.79956
193.0,208.48694
195.0,208.80167
195.0,209.85165
194.0,209.7404
196.0,210.61742
194.0,211.6357
192.99998,211.72913
194.0,212.31554
192.0,212.8442
192.0,213.34065
196.0,212.83559
192.0,213.30147
284.0,213.0759
203.0,213.27625
197.0,212.71164
197.0,212.95392
196.0,213.34853
198.0,211.89215
196.0,213.22964
196.0,213.09254
197.0,212.87263
196.0,213.4905
197.0,212.76373
198.0,213.29439
197.0,213.61816
196.99998,214.18985
200.0,213.44441
196.0,213.912
197.0,213.67775
198.00002,213.12347
197.0,213.98753
196.0,213.46432
196.99998,214.09828
199.0,213.58026
199.0,213.8558
198.0,215.10149
196.0,214.03969
192.0,215.26517
193.0,214.83083
192.0,214.9144
192.0,214.48247
193.0,214.48831
193.0,214.185
193.0,214.4237
193.0,215.33401
194.0,214.42163
195.0,215.34367
195.0,215.84764
197.0,215.02762
196.0,216.4074
196.0,215.91917
206.0,217.26022
197.0,216.70752
198.0,217.21748
198.0,217.89404
199.0,217.75192
199.99998,218.70529
201.0,219.05037
201.0,219.13205
201.0,220.55959
202.0,221.09164
202.0,221.28139
203.0,222.27158
203.0,222.92537
203.0,223.01486
203.0,223.03027
203.0,223.5508
206.0,222.34715
203.0,222.89204
203.0,222.86362
212.0,222.55467
203.0,221.402
202.0,222.24217
201.99998,222.48808
203.0,220.69228
203.0,223.4331
202.0,226.05614
202.0,227.49266
202.0,229.96701
202.0,227.38754
219.0,229.52711
208.0,229.07617
206.0,228.9785
205.0,223.57141
216.0,223.79515
211.0,222.8486
214.0,221.94676
211.0,226.23325
210.0,226.47377
211.99998,225.12389
207.0,225.34947
206.0,225.93777
205.0,226.58984
205.0,225.5298
207.0,229.02235
208.0,230.28464
210.0,233.33879
210.0,234.81606
210.0,233.7668
211.0,235.07806
210.0,237.03662
209.0,237.48926
212.0,230.53584
210.0,232.36859
210.0,230.36832
218.0,231.61598
212.0,232.87254
