Actual,Predicted
162.0,160.5069
163.0,159.9607
163.00002,158.9096
164.0,158.3262
164.0,157.50278
164.0,157.71591
164.0,157.88983
164.0,158.13475
166.0,158.36339
185.0,159.57654
167.0,159.67467
167.0,159.83905
166.99998,161.56682
166.0,161.36673
166.0,163.28827
166.0,163.46771
167.0,162.7399
167.0,164.23422
168.0,163.6478
167.0,165.4083
168.0,165.78598
168.0,165.69795
167.0,166.20274
167.0,166.49997
167.0,166.84885
167.0,167.2554
165.99998,167.7785
167.0,167.04376
181.0,167.19214
166.00002,166.21451
166.0,164.91592
165.0,164.0315
165.0,162.87006
164.0,162.13765
163.0,161.28738
161.0,159.42397
160.0,158.9824
159.0,157.0817
158.0,156.33386
156.0,156.01851
155.0,153.48883
152.0,152.514
150.0,150.99088
149.0,150.44681
150.0,149.38937
147.0,149.09354
146.0,147.87209
159.0,148.02036
143.0,146.68692
142.0,145.82959
142.0,146.05887
142.0,144.68912
143.0,145.50787
143.0,144.6654
143.00002,144.62103
143.0,144.36719
143.00002,143.16415
144.0,144.02731
144.0,143.36649
143.0,142.64926
146.0,142.02185
142.0,141.60706
142.0,142.1041
155.0,142.63458
141.0,142.00726
139.99998,142.82532
140.0,143.57117
140.0,143.29924
140.0,143.69186
139.0,143.83597
139.0,144.13841
140.0,144.90677
139.0,145.49619
140.0,145.5936
140.0,145.31337
141.0,144.2279
142.0,144.55421
142.0,144.61063
141.99998,143.64565
143.0,143.65985
142.0,142.82104
143.0,143.94759
155.0,143.18935
142.0,143.51558
143.0,142.39944
143.0,143.60905
144.0,143.21088
144.0,143.60803
144.0,144.24048
143.0,143.70477
144.0,144.91858
144.0,145.03162
144.0,145.32904
145.0,146.66241
145.0,146.38513
145.0,147.94855
146.0,148.36697
146.0,150.08842
149.0,150.07104
147.0,150.77713
148.0,152.09154
161.0,152.17905
147.99998,153.43936
149.0,153.07663
150.0,153.69913
151.0,153.98994
150.99998,153.60818
152.0,155.543
153.0,155.08572
153.99998,156.38167
155.0,155.57756
155.0,155.72096
156.0,156.65436
156.0,155.44446
157.0,156.32068
158.0,156.30829
158.0,156.52026
161.0,157.46844
158.0,158.31586
158.0,159.00397
171.0,159.93944
159.0,160.30423
160.0,160.93408
160.0,161.9837
160.0,161.50735
160.0,163.0181
160.0,163.83673
161.0,163.13608
160.0,164.9722
160.0,163.88779
161.0,164.29831
160.0,163.9479
161.0,163.39279
161.0,163.69661
162.0,164.15598
162.0,163.21829
167.0,164.07384
162.0,164.36331
163.0,164.74075
176.0,165.14178
163.0,165.42775
164.0,166.29372
165.0,166.93033
166.0,168.20473
166.0,169.09702
166.0,171.44086
167.0,171.85976
168.0,173.59344
168.0,175.01756
169.0,176.64267
168.00002,178.55713
284.0,179.70511
171.0,183.3016
170.0,184.34769
170.0,186.69742
179.0,187.24916
171.0,189.96622
171.0,190.85321
184.0,191.60432
174.99998,191.64572
173.0,191.56981
174.0,191.83768
174.0,190.28307
174.0,190.30498
174.0,190.33064
175.0,188.90627
175.0,190.30083
175.0,189.94505
175.0,190.53061
175.99998,190.43457
283.0,190.5073
177.0,189.50197
178.0,186.25504
178.0,184.28067
186.0,182.77808
180.0,187.74376
187.0,186.8393
199.0,185.37296
181.0,189.64162
181.99998,186.32675
182.0,189.97665
183.0,189.89958
183.0,184.28065
184.0,187.2231
183.0,183.39476
183.0,184.27536
183.0,184.32355
183.0,185.76471
182.0,185.49188
182.0,185.5928
182.0,185.40059
181.0,182.66725
181.0,179.85924
194.0,180.24567
180.0,185.37314
180.0,185.46643
189.0,186.0932
180.0,185.56126
180.0,182.07156
181.0,185.33708
183.0,182.53493
183.0,180.4868
183.0,180.68002
194.0,180.68234
184.0,180.79193
202.0,183.61703
186.0,184.2525
184.99998,182.51465
185.0,181.94571
186.0,179.44016
184.0,180.17819
183.0,181.39178
186.0,183.16623
181.99998,185.01929
182.0,190.94243
195.0,194.60672
183.0,192.92448
183.0,190.6911
183.0,189.86778
183.0,186.91418
184.0,187.52583
183.0,185.86148
183.0,182.64177
183.0,180.72502
183.0,179.51773
183.0,179.78418
183.0,178.01103
183.0,181.92636
185.0,179.99922
182.99998,185.13937
184.0,185.00305
193.0,186.40688
186.0,187.5296
188.0,188.26155
198.0,186.36345
189.0,187.02827
189.0,184.27104
190.0,185.91032
192.0,185.12407
192.0,189.9761
193.0,191.95259
195.0,190.18126
195.0,194.13242
194.0,192.59763
196.0,195.91916
194.0,197.244
192.99998,198.57973
194.0,199.56972
192.0,200.80113
192.0,200.78836
196.0,202.30289
192.0,203.02286
284.0,201.5036
203.0,202.34451
197.0,202.70888
197.0,205.20764
196.0,205.54051
198.0,205.07391
196.0,207.39134
196.0,209.5162
197.0,206.8086
196.0,211.01714
197.0,206.90428
198.0,207.36641
