Actual,Predicted
141.9999984484295,144.31064500393043
141.9999984484295,139.6125467075027
141.9999984484295,138.01989891378201
142.99999804653933,141.8665072179284
141.9999984484295,144.9275928133369
142.99999804653933,139.73562591573477
155.00000056660957,134.46440624872258
141.9999984484295,148.9772673703207
142.99999804653933,142.54733696932382
142.99999804653933,154.79473393577027
143.9999976446492,155.16756461375542
143.9999976446492,155.50695150417977
143.9999976446492,149.05778309306666
142.99999804653933,143.55508561832784
143.9999976446492,139.9851375222574
143.9999976446492,152.13440595160722
143.9999976446492,138.26819651864844
145.00000213792703,143.70282178761727
145.00000213792703,146.70135692672426
145.00000213792703,157.50822833923925
146.00000173603686,152.53499223197377
146.00000173603686,157.36834646695527
149.00000053036644,156.38461840717272
147.00000133414673,150.40439484952236
148.00000093225657,159.75783949292492
161.00000060285268,154.03676612752716
148.00000093225657,158.6026508322936
149.00000053036644,162.65593802323812
150.0000001284763,160.34125295416317
150.99999972658614,164.3357761012298
150.99999972658614,157.15635877049522
151.999999324696,156.8964204561997
152.99999892280584,150.71475828906142
154.0000009684997,151.5267589613409
155.00000056660957,162.52833567980315
155.00000056660957,151.4175771349714
156.0000001647194,159.94609296748968
156.0000001647194,164.0574833546364
156.99999976282928,162.40145047847554
157.9999993609391,161.25945184793534
157.9999993609391,160.50355959091084
161.00000060285268,166.3504975151148
157.9999993609391,164.78111645474843
157.9999993609391,156.47462341302563
170.99999903153522,159.7753739845881
158.99999895904898,158.6273616401986
160.0000010047428,162.92868209693927
160.0000010047428,171.99888008376428
160.0000010047428,170.2692263289411
160.0000010047428,169.04525321560033
160.0000010047428,169.7120289397582
161.00000060285268,161.86152079430153
160.0000010047428,164.36648348989624
160.0000010047428,165.2324778648683
161.00000060285268,146.26282330426585
160.0000010047428,162.20635111150685
161.00000060285268,165.32534899156676
161.00000060285268,173.27897140269596
162.00000020096252,158.581601610029
162.00000020096252,157.9296753779036
167.0000006390958,164.72303528680212
162.00000020096252,161.45227251421468
162.99999979907238,173.1484907004955
175.99999946966847,166.64766847697874
162.99999979907238,171.5253998571787
163.99999939718225,173.0202372997207
164.9999989952921,178.69076071309172
166.00000104098592,180.79591301244287
166.00000104098592,182.2305349938043
166.00000104098592,177.19027669429806
