Actual,Predicted
172.00000107722906,179.37157088381528
169.99999943342536,177.68779341940098
168.00000023720565,173.2364128123778
166.00000104098592,174.8970251181732
164.9999989952921,173.86263941266856
163.99999939718225,166.167998310497
162.00000020096252,164.06022709628272
162.99999979907238,163.4773888172808
162.00000020096252,159.64128064842689
162.99999979907238,161.8606249785633
162.99999979907238,151.37345698607126
163.99999939718225,150.02644872101013
163.99999939718225,157.93393172645222
163.99999939718225,156.98314325192973
163.99999939718225,157.07832000274135
163.99999939718225,156.70432672236367
166.00000104098592,159.40278072224942
185.00000013592916,157.33031835459195
167.0000006390958,156.29959668231177
167.0000006390958,162.07575047769114
167.0000006390958,163.68071451402056
166.00000104098592,168.45662395289168
166.00000104098592,172.42570446444202
166.00000104098592,171.6838515491512
167.0000006390958,171.97569901584941
167.0000006390958,167.9297741575295
168.00000023720565,169.26406232862448
167.0000006390958,167.58498300166792
168.00000023720565,175.76581218647127
168.00000023720565,160.97108484566272
167.0000006390958,161.79488532033025
167.0000006390958,168.1400436500326
167.0000006390958,174.11680387634524
167.0000006390958,171.0995447197587
166.00000104098592,171.95410642994034
167.0000006390958,173.1045076162985
180.99999990780174,167.788105548937
166.00000104098592,171.45206779342652
166.00000104098592,167.20736484940957
164.9999989952921,169.11303171129225
164.9999989952921,169.48844459038077
163.99999939718225,171.08972011764592
162.99999979907238,169.73692331646203
161.00000060285268,172.51343076960558
160.0000010047428,167.27802170386695
158.99999895904898,165.75142441154532
157.9999993609391,162.49910907944718
156.0000001647194,165.98970895033216
155.00000056660957,156.77243564189345
151.999999324696,152.52739493128666
150.0000001284763,163.08924850147415
149.00000053036644,157.84831523868309
150.0000001284763,160.29349080029448
147.00000133414673,155.98188559565196
146.00000173603686,156.6466640912787
158.99999895904898,153.4614370361889
142.99999804653933,149.0306540721852
141.9999984484295,148.8639833931936
141.9999984484295,146.65616963120698
141.9999984484295,145.99674644933782
142.99999804653933,141.8353396834729
142.99999804653933,143.36251460561485
142.99999804653933,145.40605142574643
142.99999804653933,141.15236584850726
142.99999804653933,146.64027991598124
143.9999976446492,138.36513063476076
143.9999976446492,142.50687351089618
142.99999804653933,128.37761733198187
146.00000173603686,135.08376737593753
141.9999984484295,147.6984830612366
141.9999984484295,145.12517647804964
