Actual,Predicted
218.84001,220.25334
219.84,220.31201
220.61,220.65225
221.15,221.0481
221.45999,221.05878
221.53,221.5145
221.36,221.23247
220.94,220.81377
220.27,220.1037
219.38,219.78085
218.33,218.98152
217.24,218.11159
216.23,217.82927
215.43,217.28198
214.92,216.94206
214.76001,216.59006
214.92,216.41322
215.36,216.30281
215.99,216.63857
216.7,216.8088
217.4,217.64902
218.01001,218.14418
218.48,219.0232
218.79,219.91219
219.84,220.846
220.61,220.60031
221.15,220.63277
221.45999,220.9367
221.53,221.39758
221.36,221.05911
220.94,220.36592
220.27,220.167
219.38,219.26288
218.33,218.67334
217.24,218.03778
216.23,217.62886
215.43,216.94023
214.92,216.6636
214.76001,216.55939
214.92,216.11092
215.36,216.10101
215.99,216.4769
216.7,216.6919
217.4,217.25954
218.01001,217.89398
218.48,218.84407
218.79,219.36743
218.93001,220.51848
220.61,221.05363
221.15,220.78217
221.45999,221.20406
221.53,221.11002
221.36,220.9137
220.94,220.72763
220.27,219.83049
219.38,219.2131
218.33,218.51585
217.24,217.86563
216.23,217.14107
215.43,216.52715
214.92,216.47234
214.76001,216.04025
214.92,215.6353
215.36,215.85872
215.99,216.01978
216.7,216.27899
217.4,216.90826
218.01001,217.66891
218.48,218.48717
218.79,219.14099
218.93001,220.1681
218.94,220.96622
221.15,220.9649
221.45999,221.27792
221.53,221.1286
221.36,221.24786
220.94,220.76411
220.27,220.14961
219.38,219.29211
218.33,218.37717
217.24,217.49416
216.23,217.11215
215.43,216.27275
214.92,215.94383
214.76001,215.47556
214.92,215.15367
215.36,215.19247
215.99,215.38701
216.7,215.73611
217.4,216.46565
218.01001,217.2016
218.48,218.19365
218.79,218.87497
218.93001,219.988
218.94,220.64503
218.83,221.65985
221.45999,221.06967
221.53,221.38121
221.36,221.3203
220.94,220.7387
220.27,220.21667
219.38,219.64334
218.33,218.41809
217.24,217.6493
216.23,216.76082
215.43,215.92853
214.92,215.61118
214.76001,214.91429
214.92,214.8331
215.36,214.45389
215.99,215.02823
216.7,215.10025
217.4,215.81506
218.01001,216.50798
218.48,217.672
218.79,218.30115
218.93001,219.60025
218.94,220.53578
218.83,221.24449
218.61,221.9323
221.53,221.08513
221.36,221.55966
220.94,221.07845
220.27,220.2075
219.38,219.63406
218.33,218.60484
217.24,217.40398
216.23,216.67656
215.43,215.73126
214.92,215.35272
214.76001,214.71774
214.92,214.21417
215.36,214.20093
215.99,214.26657
216.7,214.43228
217.4,215.44566
218.01001,216.15225
218.48,216.91241
218.79,217.98834
218.93001,219.06544
218.94,220.17259
218.83,221.01492
218.61,221.62006
218.3,222.20114
221.36,220.93285
220.94,221.0916
220.27,220.41397
219.38,219.55498
218.33,218.38966
217.24,217.57855
216.23,216.86865
215.43,215.52829
214.92,215.0721
214.76001,214.5726
214.92,213.81502
215.36,213.8598
215.99,213.7982
216.7,214.20982
217.4,214.93506
218.01001,215.51587
218.48,216.4798
218.79,217.55222
218.93001,218.51576
